"@timestamp","host.name","suricata.eve.flow_id","source.ip","source.port","destination.ip","destination.port","source.geo.country_iso_code","destination.geo.country_iso_code"
"Oct 28, 2022 @ 13:48:37.916",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:48:37.915",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:48:28.854",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:48:27.856",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:48:23.834",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:48:23.826",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:48:21.799",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:48:17.749",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:48:17.741",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:48:15.732",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:48:11.703",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:48:07.695",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:48:01.676",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:48:00.673",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:59.670",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:59.669",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:58.661",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:55.643",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:54.650",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:51.626",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:47.611",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:46.610",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:46.608",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:42.586",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:41.584",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:40.580",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:33.547",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:29.534",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:28.518",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:27.515",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:24.488",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:20.469",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:20.461",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:14.449",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:11.442",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:07.405",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:06.384",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:05.385",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:05.374",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:47:00.348",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:58.325",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:57.328",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:56.312",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:54.299",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:52.295",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:51.275",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:50.271",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:48.266",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:44.262",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:41.247",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:34.209",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:33.195",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:32.192",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:32.191",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:30.184",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:27.164",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:26.168",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:24.118",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:24.117",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:22.114",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:22.105",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:18.091",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:15.077",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:12.070",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:11.053",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:46:09.038",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:45:57.982",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:45:52.965",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:45:51.959",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:45:48.941",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:45:47.938",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:45:10.486",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:45:10.474",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:45:10.369",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:45:08.762",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:45:07.749",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:45:07.438",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:45:07.420",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:45:07.405",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:45:04.542",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:45:04.528",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:45:04.372",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:45:01.723",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:45:01.370",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:45:01.357",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:59.713",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:44:58.521",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:58.509",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:58.373",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:57.698",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:44:55.686",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:44:55.476",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:55.451",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:55.440",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:54.680",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:44:52.679",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:44:52.456",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:52.446",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:52.364",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:51.680",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:44:50.676",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:44:49.374",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:49.361",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:48.660",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:44:48.659",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:44:47.652",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:44:47.651",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:44:46.662",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:46.630",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:46.400",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:44.641",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:44:43.485",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:43.469",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:43.457",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:42.628",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:44:40.515",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:40.498",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:40.364",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:39.607",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:44:39.605",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:44:37.375",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:37.361",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:34.473",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:34.462",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:34.360",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:33.602",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:44:31.463",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:31.445",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:31.435",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:29.575",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:44:28.480",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:28.465",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:28.366",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:25.376",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:25.363",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:22.481",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:22.469",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:22.365",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:19.504",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:19.475",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:19.456",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:17.986",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:16.463",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:16.451",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:16.360",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:13.377",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:13.363",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:10.508",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:10.496",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:10.362",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:07.471",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:07.450",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:07.439",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:04.666",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:04.651",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:04.402",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:01.372",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:44:01.358",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:58.648",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:58.596",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:58.379",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:55.471",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:55.453",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:55.442",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:54.361",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:52.537",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:52.525",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:52.390",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:51.340",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:49.375",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:49.356",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:49.335",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:46.555",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:46.533",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:46.385",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:45.319",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:45.318",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:44.301",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:43.431",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:43.416",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:43.404",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:43.300",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:40.489",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:40.478",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:40.362",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:38.253",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:37.369",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:37.356",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:35.236",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:34.538",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:34.517",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:34.362",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:33.224",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:33.221",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:31.490",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:31.464",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:31.447",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:30.192",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:30.191",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:28.471",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:28.458",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:28.358",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:27.175",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:27.172",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:25.372",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:25.359",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:25.165",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:24.135",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:24.129",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:23.123",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:22.557",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:22.542",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:22.358",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:22.123",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:20.098",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:19.565",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:19.535",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:19.523",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:18.087",soniot3,890672027308685,"127.0.0.1",9200,"127.0.0.1",53164,"-","-"
"Oct 28, 2022 @ 13:43:17.997",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
"Oct 28, 2022 @ 13:43:16.461",soniot3,518113678448656,"127.0.0.1",9200,"127.0.0.1",39866,"-","-"
